,CO_UF_RESIDENCIA,NU_IDADE,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,TP_DEPENDENCIA_ADM_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DISLEXIA,IN_DISCALCULIA,IN_SABATISTA,IN_GESTANTE,IN_IDOSO,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,TP_LINGUA,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO
3635,23,19,3,1,1,1,1,,0,,0,0,0,0,0,0,0,0,1,1,1,500.9,532.6,422.1,1,1.0,120.0,120.0,100.0,120.0,80.0,540.0
3636,35,18,1,1,1,1,1,,0,,0,0,0,0,0,0,0,0,1,1,1,587.1,621.4,604.6,0,1.0,100.0,120.0,120.0,80.0,100.0,520.0
3637,31,17,2,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,510.9,565.3,531.0,0,1.0,120.0,100.0,100.0,80.0,40.0,440.0
3638,22,36,2,2,3,0,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
3639,42,22,1,1,1,5,1,,0,,0,0,0,0,0,0,0,0,1,1,1,381.5,551.2,499.2,1,1.0,140.0,40.0,80.0,120.0,60.0,440.0
3640,42,30,1,1,3,0,1,,0,,0,0,0,0,0,0,0,0,1,1,1,394.1,539.0,439.4,1,1.0,120.0,80.0,100.0,80.0,60.0,440.0
3641,42,22,3,2,2,0,3,3.0,0,4.0,0,0,0,0,0,0,0,0,1,1,1,464.2,573.0,529.5,1,1.0,120.0,120.0,120.0,120.0,80.0,560.0
3642,31,21,1,2,1,4,1,,0,,0,0,0,0,0,0,0,0,1,1,1,602.0,517.2,553.7,0,1.0,160.0,160.0,200.0,200.0,120.0,840.0
3643,35,18,1,1,1,1,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,
3644,13,31,3,1,1,9,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
3645,15,31,3,1,1,10,1,,0,,0,0,0,0,0,0,0,0,1,1,1,421.3,489.8,535.9,1,1.0,120.0,120.0,100.0,120.0,80.0,540.0
3646,35,17,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,462.0,501.8,560.8,1,1.0,100.0,100.0,80.0,120.0,60.0,460.0
3647,23,17,1,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,394.1,455.6,501.5,1,1.0,120.0,100.0,100.0,120.0,60.0,500.0
3648,24,21,2,1,1,3,1,,0,,0,0,0,0,0,0,0,0,1,1,1,530.8,587.3,583.7,0,1.0,120.0,140.0,120.0,140.0,60.0,580.0
3649,13,20,3,1,1,3,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,
3650,31,20,1,1,1,2,1,,0,,0,0,0,0,0,0,0,0,1,1,1,664.6,559.6,600.7,0,1.0,120.0,160.0,160.0,160.0,160.0,760.0
3651,35,23,1,1,1,5,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
3652,29,18,2,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,439.3,471.3,475.4,1,1.0,120.0,120.0,100.0,100.0,100.0,540.0
3653,25,27,2,1,1,6,1,,0,,0,0,0,0,0,0,0,0,1,1,1,400.1,524.6,547.0,1,1.0,120.0,100.0,80.0,40.0,20.0,360.0
3654,35,17,1,1,2,0,2,3.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,414.9,536.3,522.0,0,1.0,100.0,100.0,60.0,80.0,40.0,380.0
3655,13,30,5,1,1,10,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
3656,35,30,1,1,1,10,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,
3657,32,23,1,1,1,5,1,,0,,0,0,0,0,0,0,0,0,1,1,1,563.5,648.8,639.2,0,1.0,160.0,160.0,120.0,140.0,120.0,700.0
3658,43,21,4,1,4,0,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,
3659,33,49,1,1,2,0,2,3.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,417.9,489.8,446.0,1,1.0,120.0,60.0,60.0,100.0,20.0,360.0
3660,23,17,3,2,2,0,3,1.0,0,4.0,0,0,0,0,0,0,0,0,1,1,1,570.9,566.8,583.1,0,1.0,160.0,120.0,120.0,120.0,80.0,600.0
3661,53,17,0,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,594.3,668.3,650.2,0,1.0,140.0,160.0,140.0,160.0,60.0,660.0
3662,41,21,3,1,1,3,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,
3663,28,22,3,1,1,3,1,,0,,0,0,0,0,0,0,0,0,1,1,1,384.4,512.2,539.4,0,1.0,120.0,120.0,120.0,120.0,40.0,520.0
3664,41,40,2,1,1,10,1,,0,,0,0,0,0,0,0,0,0,1,1,1,545.5,578.5,580.2,0,1.0,120.0,120.0,120.0,120.0,120.0,600.0
3665,21,24,5,1,1,2,1,,0,,0,0,0,0,0,0,0,0,1,1,1,405.0,516.7,476.7,1,1.0,160.0,180.0,180.0,160.0,140.0,820.0
3666,21,19,1,1,1,1,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,
3667,33,21,2,1,1,1,1,,0,,0,0,0,0,0,0,0,0,1,1,1,464.6,498.0,574.6,1,1.0,120.0,120.0,80.0,120.0,60.0,500.0
3668,23,18,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
3669,15,19,3,1,2,0,2,3.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,462.1,601.8,498.3,1,1.0,120.0,120.0,80.0,80.0,40.0,440.0
3670,23,24,1,1,1,3,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
3671,23,17,1,1,2,0,3,1.0,0,4.0,0,0,0,0,0,0,0,0,1,1,1,458.7,486.2,493.7,1,1.0,160.0,160.0,120.0,160.0,160.0,760.0
3672,35,17,1,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,419.4,439.3,494.9,1,1.0,140.0,100.0,100.0,100.0,80.0,520.0
3673,15,26,1,1,1,4,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
3674,31,18,1,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,437.3,519.3,476.9,1,1.0,120.0,120.0,100.0,140.0,40.0,520.0
3675,23,18,4,1,1,1,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,
3676,35,17,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,412.6,419.0,378.3,0,1.0,160.0,120.0,120.0,120.0,40.0,560.0
3677,31,34,3,2,1,10,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
3678,23,17,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,502.4,524.2,526.5,0,1.0,140.0,140.0,120.0,120.0,120.0,640.0
3679,23,20,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
3680,13,29,3,1,1,10,1,,0,,0,0,0,0,0,0,0,0,1,1,1,420.5,558.5,554.0,1,1.0,160.0,140.0,140.0,160.0,140.0,740.0
3681,31,20,3,1,2,0,2,3.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,
3682,13,18,3,1,1,1,1,,0,,0,0,0,0,0,0,0,0,1,1,1,419.7,518.3,526.8,1,1.0,140.0,160.0,140.0,140.0,160.0,740.0
3683,35,17,1,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,442.7,558.4,518.2,1,1.0,120.0,80.0,80.0,80.0,40.0,400.0
3684,29,21,3,1,1,1,1,,0,,0,0,0,0,0,0,0,0,1,1,1,512.0,510.5,460.6,1,1.0,120.0,120.0,120.0,120.0,80.0,560.0
3685,35,18,0,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,386.5,564.8,508.8,0,1.0,140.0,120.0,120.0,120.0,60.0,560.0
3686,41,19,1,1,3,0,1,,0,,0,0,0,0,0,0,0,0,1,1,1,368.5,398.4,399.1,0,1.0,80.0,100.0,80.0,80.0,60.0,400.0
3687,23,19,3,1,1,1,1,,0,,0,0,0,0,0,0,0,0,1,1,1,498.3,547.3,540.7,0,1.0,140.0,120.0,120.0,120.0,40.0,540.0
3688,43,25,1,1,4,0,1,,0,,0,0,0,0,0,0,0,0,1,1,1,499.7,517.1,448.6,1,1.0,120.0,80.0,80.0,80.0,80.0,440.0
3689,35,17,4,1,2,0,3,1.0,0,4.0,0,0,0,0,0,0,0,0,1,1,1,640.6,654.9,593.4,0,1.0,140.0,120.0,140.0,140.0,140.0,680.0
3690,35,17,1,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,391.1,573.7,595.5,0,1.0,120.0,120.0,100.0,100.0,120.0,560.0
3691,12,29,3,1,1,10,1,,0,,0,0,0,0,0,0,0,0,1,1,1,482.5,593.4,575.6,1,1.0,120.0,100.0,120.0,120.0,140.0,600.0
3692,31,25,2,1,1,8,1,,0,,0,0,0,0,0,0,0,0,1,1,1,381.1,488.1,447.2,1,1.0,140.0,120.0,100.0,120.0,120.0,600.0
3693,35,37,1,1,1,10,1,,0,,0,0,0,0,0,0,0,0,1,1,1,552.4,613.2,572.0,1,1.0,140.0,120.0,140.0,120.0,40.0,560.0
3694,25,18,2,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,499.2,479.8,449.1,1,1.0,100.0,80.0,80.0,80.0,40.0,380.0
3695,35,20,1,1,1,1,1,,0,,0,0,0,0,0,0,0,0,1,1,1,577.3,591.2,605.7,0,1.0,140.0,120.0,120.0,120.0,100.0,600.0
3696,26,20,3,1,1,3,1,,0,,0,0,0,0,0,0,0,0,1,1,1,463.7,394.8,471.8,0,1.0,120.0,120.0,100.0,120.0,80.0,540.0
3697,23,35,3,1,1,10,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
3698,23,16,3,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,461.6,541.6,461.6,1,1.0,120.0,100.0,80.0,100.0,80.0,480.0
3699,26,19,3,1,1,1,1,,0,,0,0,0,0,0,0,0,0,1,1,1,397.5,399.8,407.6,1,1.0,120.0,120.0,100.0,120.0,60.0,520.0
3700,35,17,1,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,527.8,604.1,617.8,0,1.0,160.0,120.0,120.0,160.0,80.0,640.0
3701,35,37,2,1,4,0,1,,0,,0,0,0,0,0,0,0,0,1,1,1,415.3,441.0,405.4,1,1.0,80.0,80.0,80.0,80.0,20.0,340.0
3702,28,31,3,1,1,10,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
3703,23,22,3,1,4,0,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,
3704,21,16,3,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,449.4,470.8,390.8,0,1.0,80.0,80.0,80.0,80.0,40.0,360.0
3705,23,18,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
3706,41,26,1,1,4,0,1,,0,,0,0,0,0,0,0,0,0,1,1,1,419.8,513.7,434.1,1,1.0,80.0,120.0,120.0,120.0,40.0,480.0
3707,31,17,0,1,2,0,3,1.0,0,4.0,0,0,0,0,0,0,0,0,1,1,1,685.9,711.2,624.8,0,1.0,160.0,200.0,180.0,180.0,140.0,860.0
3708,26,53,2,1,1,9,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
3709,23,17,3,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,493.8,553.1,517.3,1,1.0,100.0,120.0,120.0,100.0,120.0,560.0
3710,21,18,2,1,3,0,1,,0,,0,0,0,0,0,0,0,0,1,1,1,378.4,384.8,559.6,1,1.0,120.0,140.0,120.0,120.0,60.0,560.0
3711,29,17,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,530.6,658.4,619.7,1,1.0,160.0,120.0,120.0,140.0,120.0,660.0
3712,53,15,3,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,500.6,544.3,468.2,1,1.0,120.0,120.0,120.0,120.0,80.0,560.0
3713,29,47,0,1,1,6,1,,0,,0,0,0,0,0,1,0,0,1,1,1,413.9,474.1,453.2,1,1.0,120.0,40.0,80.0,80.0,40.0,360.0
3714,33,25,3,1,1,8,1,,0,,0,0,0,0,0,0,0,0,1,1,1,528.9,584.2,560.4,0,1.0,140.0,140.0,140.0,140.0,60.0,620.0
3715,26,15,3,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,536.4,614.4,540.9,0,1.0,160.0,160.0,180.0,180.0,120.0,800.0
3716,29,20,2,1,1,2,1,,0,,0,0,0,0,0,0,0,0,1,1,1,428.5,578.4,534.5,1,1.0,120.0,120.0,120.0,80.0,120.0,560.0
3717,21,37,3,1,1,10,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
3718,35,24,3,1,1,7,1,,0,,0,0,0,0,0,0,0,0,1,1,1,490.9,523.5,585.6,1,1.0,120.0,120.0,100.0,120.0,80.0,540.0
3719,41,23,3,1,2,0,2,3.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,441.4,528.0,539.1,1,1.0,120.0,80.0,80.0,120.0,20.0,420.0
3720,43,17,1,2,2,0,3,1.0,0,4.0,0,0,0,0,0,0,0,0,1,1,1,434.0,538.7,558.1,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0
3721,24,19,3,1,1,1,1,,0,,0,0,0,0,0,1,0,0,1,1,1,442.1,394.1,469.2,0,1.0,120.0,120.0,100.0,120.0,60.0,520.0
3722,33,17,2,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,490.5,616.5,558.2,0,1.0,160.0,160.0,160.0,160.0,120.0,760.0
3723,29,23,2,1,1,2,1,,0,,0,0,0,0,0,0,0,0,1,1,1,532.0,564.3,528.2,1,1.0,140.0,120.0,140.0,120.0,80.0,600.0
3724,23,18,1,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,520.1,441.5,497.8,1,1.0,160.0,140.0,140.0,140.0,60.0,640.0
3725,23,18,1,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,464.1,462.2,507.0,0,1.0,160.0,160.0,140.0,160.0,160.0,780.0
3726,35,18,2,1,1,1,1,,0,,0,0,0,0,0,0,0,0,1,1,1,562.8,585.3,578.1,0,1.0,120.0,120.0,120.0,120.0,120.0,600.0
3727,32,23,1,1,1,2,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
3728,23,18,3,2,3,0,1,,0,,0,0,0,0,0,0,0,0,1,1,1,399.9,468.2,368.1,1,1.0,120.0,120.0,100.0,120.0,40.0,500.0
3729,22,22,5,1,1,1,1,,0,,0,0,0,0,0,0,0,0,1,1,1,407.7,436.5,468.8,1,1.0,80.0,120.0,80.0,100.0,80.0,460.0
3730,31,21,2,1,1,3,1,,0,,0,0,0,0,0,0,0,0,1,1,1,576.4,473.4,512.9,0,1.0,120.0,120.0,120.0,120.0,60.0,540.0
3731,31,17,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,508.7,556.6,569.0,0,1.0,120.0,160.0,160.0,120.0,100.0,660.0
3732,35,18,1,1,1,1,1,,0,,0,0,0,0,0,0,0,0,1,1,1,644.7,633.2,610.5,0,1.0,180.0,200.0,200.0,200.0,180.0,960.0
3733,23,16,3,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,394.2,539.8,553.2,1,1.0,120.0,120.0,120.0,140.0,120.0,620.0
3734,31,25,3,1,1,8,1,,0,,0,0,0,0,0,0,0,0,1,1,1,408.5,537.0,523.8,1,1.0,140.0,160.0,120.0,160.0,100.0,680.0
3735,53,47,1,1,1,10,1,,0,,0,0,0,0,0,0,0,0,1,1,1,399.4,366.9,470.0,1,1.0,80.0,80.0,60.0,60.0,40.0,320.0
3736,26,38,1,1,1,10,1,,0,,0,0,0,0,0,0,0,0,1,1,1,413.4,376.9,391.3,0,1.0,80.0,120.0,80.0,100.0,0.0,380.0
3737,22,18,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,447.0,498.8,480.4,1,1.0,120.0,120.0,80.0,120.0,20.0,460.0
3738,31,38,1,1,1,10,1,,0,,0,0,0,0,0,0,0,0,1,1,1,507.1,625.7,589.1,1,1.0,120.0,120.0,120.0,120.0,80.0,560.0
3739,32,24,3,1,1,6,1,,0,,0,0,0,0,0,0,0,0,1,1,1,550.2,561.2,402.8,1,1.0,120.0,80.0,80.0,100.0,60.0,440.0
3740,35,17,1,1,2,0,3,1.0,0,4.0,0,0,0,0,0,0,0,0,1,1,1,576.6,569.2,595.7,1,1.0,120.0,120.0,120.0,120.0,80.0,560.0
3741,15,28,3,1,1,6,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
3742,22,36,3,2,1,10,1,,0,,0,0,0,0,0,0,0,0,1,1,1,531.3,488.5,435.7,1,1.0,120.0,120.0,120.0,120.0,0.0,480.0
3743,35,17,3,1,2,0,3,1.0,0,4.0,0,0,0,0,0,0,0,0,1,1,1,420.5,517.0,503.4,1,1.0,140.0,80.0,80.0,140.0,0.0,440.0
3744,31,31,1,1,1,10,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,
3745,11,17,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,383.1,472.0,418.3,1,1.0,120.0,100.0,80.0,100.0,40.0,440.0
3746,17,24,2,1,1,7,1,,0,,0,0,0,0,0,1,0,0,1,1,1,376.5,458.0,448.9,1,1.0,120.0,120.0,120.0,120.0,0.0,480.0
3747,35,19,1,1,2,0,2,3.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,626.2,633.9,614.4,0,1.0,160.0,160.0,160.0,180.0,120.0,780.0
3748,33,17,3,1,2,0,3,1.0,0,4.0,0,0,0,0,0,0,0,0,1,1,1,464.1,532.0,516.4,1,1.0,160.0,140.0,120.0,120.0,100.0,640.0
3749,52,22,2,1,1,3,1,,0,,0,0,0,0,0,0,0,0,1,1,1,383.7,568.6,566.1,1,1.0,120.0,120.0,120.0,100.0,120.0,580.0
3750,22,16,3,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,454.5,561.1,524.8,1,1.0,120.0,120.0,120.0,120.0,100.0,580.0
3751,31,18,3,2,1,1,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,
3752,29,21,2,1,1,3,1,,0,,0,0,0,0,0,0,0,0,1,1,1,611.8,638.8,552.0,0,1.0,120.0,120.0,120.0,100.0,80.0,540.0
3753,52,19,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
3754,23,18,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,435.2,432.6,484.7,0,1.0,80.0,80.0,100.0,80.0,60.0,400.0
3755,35,19,1,1,1,1,1,,0,,0,0,0,0,0,0,0,0,1,1,1,396.9,444.0,455.0,0,1.0,120.0,60.0,100.0,80.0,80.0,440.0
3756,15,18,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
3757,15,47,3,1,1,10,1,,0,,0,0,0,0,0,0,0,0,1,1,1,422.7,630.4,509.9,1,1.0,140.0,120.0,120.0,100.0,100.0,580.0
3758,35,17,4,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,487.0,573.3,534.3,0,1.0,160.0,120.0,120.0,120.0,100.0,620.0
3759,21,36,3,1,1,10,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
3760,31,30,3,1,1,2,1,,0,,0,0,0,0,0,0,0,0,1,1,0,494.3,587.3,,0,,,,,,,
3761,26,15,3,1,3,0,1,,1,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
3762,35,17,2,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,441.8,522.7,437.2,0,1.0,120.0,100.0,80.0,100.0,40.0,440.0
3763,42,17,1,2,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,
3764,27,32,1,1,1,10,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
3765,12,23,3,1,1,5,1,,0,,0,0,0,0,0,0,0,0,1,1,1,417.8,540.8,519.4,1,1.0,140.0,120.0,120.0,140.0,120.0,640.0
3766,41,18,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,500.4,525.9,547.8,1,1.0,140.0,120.0,120.0,120.0,60.0,560.0
3767,23,17,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,554.3,665.4,595.3,1,1.0,120.0,140.0,160.0,120.0,60.0,600.0
3768,25,16,1,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,566.0,545.4,543.7,0,1.0,100.0,100.0,100.0,80.0,60.0,440.0
3769,35,31,1,1,1,10,1,,0,,0,0,0,0,0,0,0,0,1,1,1,457.6,508.0,531.8,1,1.0,120.0,120.0,120.0,80.0,80.0,520.0
3770,23,18,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,471.2,548.6,446.1,1,1.0,100.0,120.0,120.0,100.0,120.0,560.0
3771,26,17,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,541.8,573.3,454.0,0,1.0,160.0,160.0,140.0,140.0,140.0,740.0
3772,51,15,3,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,399.8,508.4,389.5,1,1.0,80.0,80.0,40.0,80.0,0.0,280.0
3773,31,17,3,2,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,438.1,520.8,496.2,0,1.0,120.0,80.0,80.0,120.0,40.0,440.0
3774,35,25,3,1,1,7,1,,0,,0,0,0,0,0,0,0,0,1,1,1,441.2,527.1,548.9,1,1.0,140.0,160.0,140.0,140.0,120.0,700.0
3775,42,17,1,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,513.9,594.7,596.1,0,1.0,140.0,140.0,140.0,140.0,120.0,680.0
3776,29,21,2,4,1,3,1,,0,,0,0,0,0,0,0,0,0,1,1,1,474.0,584.4,580.2,1,1.0,160.0,120.0,120.0,140.0,100.0,640.0
3777,35,18,1,1,1,1,1,,0,,0,0,0,0,0,0,0,0,1,1,1,580.1,541.1,566.5,0,1.0,140.0,80.0,120.0,120.0,140.0,600.0
3778,14,23,1,1,1,5,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
3779,50,28,3,1,2,0,2,3.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
3780,31,18,3,1,1,1,1,,0,,0,0,0,0,0,0,0,0,1,1,1,507.8,541.6,488.1,0,1.0,140.0,160.0,160.0,140.0,140.0,740.0
3781,35,21,1,2,1,4,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
3782,23,22,2,1,2,0,2,3.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
3783,35,33,3,1,1,10,1,,0,,0,0,0,0,0,0,0,0,1,1,1,472.9,600.0,587.8,0,1.0,140.0,120.0,100.0,140.0,20.0,520.0
3784,29,16,3,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,416.8,471.8,406.0,1,1.0,60.0,40.0,80.0,40.0,40.0,260.0
3785,26,18,3,1,1,1,1,,0,,0,0,0,0,0,0,0,0,1,1,1,399.2,600.3,488.3,1,1.0,160.0,160.0,160.0,180.0,140.0,800.0
3786,21,19,3,1,1,2,1,,0,,0,0,0,0,0,0,0,0,1,1,1,396.5,549.0,518.8,1,1.0,120.0,100.0,120.0,120.0,80.0,540.0
3787,17,20,2,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,414.4,528.2,397.3,0,1.0,100.0,120.0,100.0,80.0,40.0,440.0
3788,28,15,1,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,392.5,466.2,508.1,0,1.0,120.0,80.0,80.0,80.0,40.0,400.0
3789,21,19,1,2,1,1,1,,0,,0,0,0,0,0,0,0,0,1,1,1,489.1,670.2,613.2,0,1.0,160.0,160.0,160.0,160.0,120.0,760.0
3790,35,20,1,1,1,3,1,,0,,0,0,0,0,0,0,0,0,1,1,1,443.4,458.9,514.0,1,1.0,80.0,80.0,80.0,80.0,20.0,340.0
3791,23,17,3,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,441.5,488.7,386.1,1,1.0,100.0,40.0,80.0,160.0,40.0,420.0
3792,35,17,1,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,450.6,545.6,527.1,0,1.0,120.0,120.0,80.0,120.0,80.0,520.0
3793,13,24,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,408.6,542.9,531.0,0,1.0,140.0,80.0,100.0,140.0,20.0,480.0
3794,31,20,1,1,1,2,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,
3795,26,17,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,497.7,578.8,559.6,1,1.0,120.0,120.0,120.0,120.0,40.0,520.0
3796,51,28,3,1,1,6,1,,0,,0,0,0,0,0,0,0,0,1,1,1,545.2,559.1,492.8,1,1.0,100.0,80.0,80.0,80.0,40.0,380.0
3797,21,22,3,1,1,4,1,,0,,0,0,0,0,0,0,0,0,1,1,1,481.7,523.0,566.0,1,1.0,120.0,100.0,120.0,100.0,140.0,580.0
3798,23,21,2,1,2,0,2,3.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,
3799,23,18,1,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,748.2,629.6,576.2,1,1.0,140.0,80.0,100.0,140.0,100.0,560.0
3800,23,16,4,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,476.1,557.6,537.3,1,1.0,120.0,120.0,80.0,120.0,80.0,520.0
3801,29,19,3,1,1,1,1,,0,,0,0,0,0,0,0,0,0,1,1,1,374.0,446.3,509.1,0,1.0,120.0,100.0,100.0,100.0,40.0,460.0
3802,32,22,3,1,1,4,1,,0,,0,0,0,0,0,0,0,0,1,1,1,427.2,559.9,573.3,1,1.0,140.0,140.0,140.0,120.0,80.0,620.0
3803,31,19,3,1,1,1,1,,0,,0,0,0,0,0,0,0,0,1,1,1,558.5,600.8,592.2,0,1.0,160.0,160.0,140.0,160.0,60.0,680.0
3804,27,16,3,2,3,0,1,,1,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
